Change history report
"October 1, 2025 - January 31, 2026"
Date & time,User,Campaign,Ad group,Changes
"Nov 10, 2025, 12:45:16 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Equipment Maintenance - Generic,"19 phrase match keywords added
  ""hydraulic equipment maintenance""
  ""hydraulic machine maintenance""
  ""baler maintenance""
  ""maintenance hydraulic systems""
  ""preventative maintenance systems""
  ""hydraulic maintenance""
  ""planned maintenance""
  ""compactor maintenance""
  ""24 hour maintenance service""
  ""hydraulic crane maintenance""
  ""industrial maintenance companies""
  ""equipment maintenance""
  ""industrial maintenance services near me""
  ""hydraulic press maintenance""
  ""preventative maintenance services""
  ""hydraulic press machine maintenance""
  ""dock and door maintenance""
  ""hydraulic pump maintenance""
  ""industrial maintenance contractors"""
"Nov 10, 2025, 12:45:16 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Conveyor System - Solutions,"8 phrase match keywords added
  ""conveyor belt maintenance companies""
  ""conveyor belt repair""
  ""Conveyor repair""
  ""conveyor maintenance""
  ""conveyor belt maintenance""
  ""conveyor maintenance companies""
  ""conveyor maintenance services""
  ""conveyor system maintenance"""
"Nov 10, 2025, 12:45:16 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Equipment Repair - Generic,"26 phrase match keywords added
  ""Industrial Repair services""
  ""baler repair near me""
  ""plant maintenance services""
  ""loading dock repair near me""
  ""Industrial Repair services Near Me""
  ""hydraulic equipment repair""
  ""Industrial Repair services company""
  ""conveyor belt repair""
  ""loading dock repair""
  ""hydraulic press repair""
  ""dock door repair""
  ""trash compactor repair near me""
  ""Industrial Repair services Denver""
  ""Industrial Repair services san francisco""
  ""compactor repair""
  ""warehouse dock door repair""
  ""baler repair""
  ""conveyor system repair""
  ""Industrial Repair services Seattle""
  ""dock door repair near me""
  ""Industrial Repair services engineers""
  ""Emergency Industrial Repair""
  ""commercial dock door repair""
  ""hydraulic press machine repair""
  ""Industrial Repair services Portland""
  ""warehouse loading dock repair near me""
8 phrase match keywords max CPC changes
  ""Industrial Repair services"": default to $10.00
  ""Industrial Repair services Near Me"": default to $10.00
  ""Industrial Repair services company"": default to $10.00
  ""Industrial Repair services Denver"": default to $10.00
  ""Industrial Repair services san francisco"": default to $10.00
  ""Industrial Repair services Seattle"": default to $10.00
  ""Industrial Repair services engineers"": default to $10.00
  ""Industrial Repair services Portland"": default to $10.00"
"Nov 10, 2025, 12:45:16 PM",webmaster@clix.co,Metal Fabrication | All Geos,Metal - Fabrication,"2 exact match keywords added
  [metal fabrication services]
  [industrial metal fabrication]"
"Nov 10, 2025, 12:45:16 PM",webmaster@clix.co,Metal Fabrication | All Geos,Steel - Fabrication,"3 exact match keywords added
  [structural steel fabrication]
  [structural steel contractor]
  [steel fabrication services]"
"Nov 10, 2025, 12:45:16 PM",webmaster@clix.co,Metal Fabrication | All Geos,Test,"8 exact match keywords added
  [mezzanine fabrication]
  [industrial guardrail fabrication]
  [stair and handrail fabrication]
  [platform and catwalk fabrication]
  [welded structural frames]
  [seismic steel retrofit]
  [moment frame installers]
  [moment frame fabrication]"
"Nov 10, 2025, 12:45:15 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"7 proximity targets added
  25 Mile(s) around (45.483571, -122.688283)
  50 Mile(s) around (39.108076, -122.27642)
  50 Mile(s) around (38.58614, -121.463432)
  25 Mile(s) around (47.59971, -122.0447)
  50 Mile(s) around (38.284942, -122.430229)
  10 Mile(s) around (39.717646, -121.699389)
  50 Mile(s) around (37.565662, -121.924858)"
"Nov 10, 2025, 12:45:15 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"1 metro removed
  San Francisco-Oakland-San Jose CA, California, United States"
"Nov 10, 2025, 12:45:14 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,Industrial Repair - Services,"1 ad group removed
  Status changed from enabled to removed"
"Nov 10, 2025, 12:28:25 PM",webmaster@clix.co,Metal Fabrication | All Geos,,"2 proximity targets added
  25 Mile(s) around (45.483571, -122.688283) (custom)
  25 Mile(s) around (47.599710, -122.044700) (custom)
1 city removed
  Portland, Oregon, United States"
"Nov 10, 2025, 12:27:48 PM",webmaster@clix.co,Metal Fabrication | All Geos,,"5 proximity targets added
  10 Mile(s) around (39.717646, -121.699388) (custom)
  50 Mile(s) around (37.565662, -121.924858) (custom)
  50 Mile(s) around (38.586140, -121.463432) (custom)
  50 Mile(s) around (39.108076, -122.276420) (custom)
  50 Mile(s) around (38.284942, -122.430229) (custom)
1 metro removed
  San Francisco-Oakland-San Jose CA, California, United States"
"Nov 10, 2025, 12:18:55 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 10, 2025, 12:18:53 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 9, 2025, 11:04:59 AM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 9, 2025, 11:04:57 AM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 8, 2025, 11:13:11 AM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 8, 2025, 11:13:09 AM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 7, 2025, 12:19:32 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 7, 2025, 12:19:30 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 6, 2025, 12:30:35 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 6, 2025, 12:30:32 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 5, 2025, 12:48:14 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 5, 2025, 12:48:11 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 4, 2025, 12:36:11 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 4, 2025, 12:36:09 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 3, 2025, 1:54:47 PM",webmaster@clix.co,,,"Conversion ""CTM - Call Only Call Tracking"": Action optimization changed to ""Secondary action (observe only)""
  "
"Nov 3, 2025, 1:54:38 PM",webmaster@clix.co,,,"Account-default goals changed: Phone call leads (Call from Ads) removed
  
Conversion action ""Calls from Ads"": Include in ""Conversions"" is changed to ""No""
  
Conversion action ""CTM - Call Only Call Tracking"": Include in ""Conversions"" is changed to ""No""
  
Conversion ""Calls from Ads"": Action optimization changed to ""Secondary action (observe only)""
  
Account-default goals changed: Phone call leads (Website) removed
  "
"Nov 3, 2025, 1:35:20 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"Campaign changed
  Marketing objective is Leads"
"Nov 3, 2025, 1:24:33 PM",webmaster@clix.co,Material Handling & Industrial Maintenance | All Geos,,"13 negative exact match keywords added
  -[fork lift maintenance near me]
  -[hytrol toolbox]
  -[running r equipment repair]
  -[fork lift service near me]
  -[modular conveyor belt]
  -[farm conveyor belt]
  -[mini conveyor belt]
  -[scissor lift repair service]
  -[lewco conveyor]
  -[garment conveyor system]
  -[mini conveyor]
  -[mhmachines]
  -[miniature conveyor belt]
1 negative broad match keyword added
  -mini"
"Nov 3, 2025, 12:19:44 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 3, 2025, 12:19:41 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 3, 2025, 8:51:05 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"Campaign changed
  Campaign bid strategy type changed from ""Maximize clicks"" to ""Maximize conversions"""
"Nov 3, 2025, 8:50:56 AM",webmaster@clix.co,,,"Shared Negs: 1 negative broad match keyword removed from list
  -denver"
"Nov 3, 2025, 8:50:55 AM",webmaster@clix.co,,,"Shared Negs: 1 negative broad match keyword removed from list
  -portland"
"Nov 2, 2025, 11:12:03 AM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 2, 2025, 11:12:01 AM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Nov 1, 2025, 12:10:56 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Nov 1, 2025, 12:10:54 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 31, 2025, 1:12:51 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 31, 2025, 1:12:49 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 31, 2025, 9:50:17 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"Competitor: 5 negative exact match keywords added to list
  -[summit steel works corp]
  -[b and b steel ukiah]
  -[coast aluminum kent]
  -[southland sheet metal]
  -[albina metal]"
"Oct 31, 2025, 9:49:27 AM",webmaster@clix.co,Metal Fabrication | All Geos,Metal - Fabrication,"2 negative exact match keywords added
  -[local welding shops]
  -[laser cut metal]"
"Oct 31, 2025, 9:48:33 AM",webmaster@clix.co,Metal Fabrication | All Geos,,"Negative keyword list ""Competitor"" applied
  "
"Oct 31, 2025, 9:48:33 AM",webmaster@clix.co,,,"Competitor: 1 negative exact match keyword added to list
  -[alreco metal]"
"Oct 30, 2025, 1:52:42 PM",webmaster@clix.co,Metal Fabrication | All Geos,Test,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Max CPC is $0.01
  Max CPM is $0.01
  Target CPM is $0.01
  Status is enabled
  Name is ""Test""
  Disable Search Term Matching is False
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
1 responsive search ad created
  Description is ""Mathews Mechanical is a leading provider of custom metal fabrication services.""
  Headline is ""Your Metal, Our Expertise""
  Headline is ""Precision Welding, Every Time""
  Headline is ""Innovative Designs""
  Headline is ""More Than Just Welding""
  Headline is ""Sheet Metal Works, Made Easy""
  Headline is ""Custom Fabrication Services""
  Headline is ""From Blueprint to Built""
  Headline is ""Enhanced Operations""
  Headline is ""Mathews Mechanical""
  Headline is ""Process Equipment Skids""
  Description is ""Our Team Of Experienced Welders, Engineers, And Technicians Are Dedicated.""
  Headline is ""Beyond Ordinary Fabrication""
  Description is ""Mathews Mechanical is a custom metal fabrication shop near you.""
  Description is ""Providing High-Quality Solutions For A Wide Range Of Needs.""
  Headline is ""AWS Certified Welders""
  Headline is ""Contact Us For A Quote""
  Headline is ""Need Metal Welded? Done""
  Headline is ""Industrial Welding Experts""
  Final URL is ""https://mathmec.com/our-services/custom-metal-fabrication/""
  Path 1 is ""metal""
  Path 2 is ""fabrication""
2 phrase match keywords added
  ""Industrial welding""
  ""Industrial metal fabrication"""
"Oct 30, 2025, 1:37:39 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 30, 2025, 1:37:37 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 29, 2025, 1:40:38 PM",adwords@hubspot.com,,,"Customer manager changed
  Status changed from Pending to Cancelled"
"Oct 29, 2025, 1:40:36 PM",adwords@hubspot.com,,,"Customer manager created
  Status is Pending
  The manager id is 9707398227"
"Oct 29, 2025, 1:29:22 PM",ppcmanager2017@gmail.com,Metal Fabrication | All Geos,,"Campaign changed
  Tracking template changed from ""{lpurl}?utm_term={keyword}&utm_campaign=metalfab-all-geos&utm_source=adwords&utm_medium=ppc&hsa_acc=7062646436&hsa_cam=14753223245&hsa_grp={adgroupid}&hsa_ad={creative}&hsa_src={network}&hsa_tgt={targetid}&hsa_kw={keyword}&hsa_mt={matchtype}&hsa_net=adwords&hsa_ver=3"" to ""{lpurl}?utm_term={keyword}&utm_campaign=metalfab-all-geos&utm_source=adwords&utm_medium=ppc&hsa_acc=7062646436&hsa_cam=23196846927&hsa_grp={adgroupid}&hsa_ad={creative}&hsa_src={network}&hsa_tgt={targetid}&hsa_kw={keyword}&hsa_mt={matchtype}&hsa_net=adwords&hsa_ver=3"""
